Region,Product Category,Population Density,Income Level,Climate,Season,Sales
West,Vegetables,Low,High,Tropical,Summer,5633
West,Vegetables,Low,High,Tropical,Autumn,2672
West,Vegetables,Low,High,Tropical,Winter,2368
West,Vegetables,Low,High,Temperate,Spring,4237
West,Vegetables,Low,High,Temperate,Summer,3062
West,Vegetables,Low,High,Temperate,Autumn,8010
West,Vegetables,Low,High,Temperate,Winter,4741
West,Vegetables,Low,High,Continental,Spring,1833
West,Vegetables,Low,High,Continental,Summer,4322
West,Vegetables,Low,High,Continental,Autumn,5510
West,Vegetables,Low,High,Continental,Winter,6287
West,Vegetables,Low,High,Polar,Spring,7079
West,Vegetables,Low,High,Polar,Summer,6576
West,Vegetables,Low,High,Polar,Autumn,4978
West,Vegetables,Low,High,Polar,Winter,3686
West,Vegetables,Low,Medium,Tropical,Spring,6382
West,Vegetables,Low,Medium,Tropical,Summer,1563
West,Vegetables,Low,Medium,Tropical,Autumn,9742
West,Vegetables,Low,Medium,Tropical,Winter,4989
West,Vegetables,Low,Medium,Temperate,Spring,1260
West,Vegetables,Low,Medium,Temperate,Summer,1252
West,Vegetables,Low,Medium,Temperate,Autumn,7488
West,Vegetables,Low,Medium,Temperate,Winter,9101
West,Vegetables,Low,Medium,Continental,Spring,4862
West,Vegetables,Low,Medium,Continental,Summer,6849
West,Vegetables,Low,Medium,Continental,Autumn,2073
West,Vegetables,Low,Medium,Continental,Winter,2317
West,Vegetables,Low,Medium,Polar,Spring,7768
West,Vegetables,Low,Medium,Polar,Summer,5243
West,Vegetables,Low,Medium,Polar,Autumn,3551
West,Vegetables,Low,Medium,Polar,Winter,3021
West,Vegetables,Low,Low,Tropical,Spring,2813
West,Vegetables,Low,Low,Tropical,Summer,2951
West,Vegetables,Low,Low,Tropical,Autumn,7336
West,Vegetables,Low,Low,Tropical,Winter,6605
West,Vegetables,Low,Low,Temperate,Spring,9986
West,Vegetables,Low,Low,Temperate,Summer,5455
West,Vegetables,Low,Low,Temperate,Autumn,9907
West,Vegetables,Low,Low,Temperate,Winter,8234
West,Vegetables,Low,Low,Continental,Spring,5497
West,Vegetables,Low,Low,Continental,Summer,4822
West,Vegetables,Low,Low,Continental,Autumn,4653
West,Vegetables,Low,Low,Continental,Winter,2229
West,Vegetables,Low,Low,Polar,Spring,9965
West,Vegetables,Low,Low,Polar,Summer,9425
West,Vegetables,Low,Low,Polar,Autumn,8334
West,Vegetables,Low,Low,Polar,Winter,9223
West,Dairy,High,High,Tropical,Spring,4080
West,Dairy,High,High,Tropical,Summer,5272
West,Dairy,High,High,Tropical,Autumn,9687
West,Dairy,High,High,Tropical,Winter,9529
West,Dairy,High,High,Temperate,Spring,1562
West,Dairy,High,High,Temperate,Summer,5349
West,Dairy,High,High,Temperate,Autumn,8845
West,Dairy,High,High,Temperate,Winter,6586
West,Dairy,High,High,Continental,Spring,2356
West,Dairy,High,High,Continental,Summer,6503
West,Dairy,High,High,Continental,Autumn,6014
West,Dairy,High,High,Continental,Winter,7773
West,Dairy,High,High,Polar,Spring,1594
West,Dairy,High,High,Polar,Summer,3367
West,Dairy,High,High,Polar,Autumn,3695
West,Dairy,High,High,Polar,Winter,3929
West,Dairy,High,Medium,Tropical,Spring,2332
West,Dairy,High,Medium,Tropical,Summer,1863
West,Dairy,High,Medium,Tropical,Autumn,7731
West,Dairy,High,Medium,Tropical,Winter,9137
West,Dairy,High,Medium,Temperate,Spring,8030
West,Dairy,High,Medium,Temperate,Summer,9466
West,Dairy,High,Medium,Temperate,Autumn,5963
West,Dairy,High,Medium,Temperate,Winter,1969
West,Dairy,High,Medium,Continental,Spring,8423
West,Dairy,High,Medium,Continental,Summer,7548
West,Dairy,High,Medium,Continental,Autumn,6438
West,Dairy,High,Medium,Continental,Winter,4400
West,Dairy,High,Medium,Polar,Spring,1566
West,Dairy,High,Medium,Polar,Summer,7023
West,Dairy,High,Medium,Polar,Autumn,5473
West,Dairy,High,Medium,Polar,Winter,6722
West,Dairy,High,Low,Tropical,Spring,5692
West,Dairy,High,Low,Tropical,Summer,2066
West,Dairy,High,Low,Tropical,Autumn,2916
West,Dairy,High,Low,Tropical,Winter,8297
West,Dairy,High,Low,Temperate,Spring,4321
West,Dairy,High,Low,Temperate,Summer,2202
West,Dairy,High,Low,Temperate,Autumn,3436
West,Dairy,High,Low,Temperate,Winter,6177
West,Dairy,High,Low,Continental,Spring,9184
West,Dairy,High,Low,Continental,Summer,1871
West,Dairy,High,Low,Continental,Autumn,2462
West,Dairy,High,Low,Continental,Winter,7211
West,Dairy,High,Low,Polar,Spring,2546
West,Dairy,High,Low,Polar,Summer,3639
West,Dairy,High,Low,Polar,Autumn,5025
West,Dairy,High,Low,Polar,Winter,7341
West,Dairy,Medium,High,Tropical,Spring,6472
West,Dairy,Medium,High,Tropical,Summer,7778
West,Dairy,Medium,High,Tropical,Autumn,9270
West,Dairy,Medium,High,Tropical,Winter,1028
West,Dairy,Medium,High,Temperate,Spring,4339
West,Dairy,Medium,High,Temperate,Summer,5082
West,Dairy,Medium,High,Temperate,Autumn,8227
West,Dairy,Medium,High,Temperate,Winter,9377
West,Dairy,Medium,High,Continental,Spring,5306
West,Dairy,Medium,High,Continental,Summer,8685
West,Dairy,Medium,High,Continental,Autumn,8138
West,Dairy,Medium,High,Continental,Winter,5324
West,Dairy,Medium,High,Polar,Spring,7257
West,Dairy,Medium,High,Polar,Summer,2215
West,Dairy,Medium,High,Polar,Autumn,5488
West,Dairy,Medium,High,Polar,Winter,4226
West,Dairy,Medium,Medium,Tropical,Spring,1078
West,Dairy,Medium,Medium,Tropical,Summer,4592
West,Dairy,Medium,Medium,Tropical,Autumn,2736
West,Dairy,Medium,Medium,Tropical,Winter,5310
West,Dairy,Medium,Medium,Temperate,Spring,3846
West,Dairy,Medium,Medium,Temperate,Summer,6019
West,Dairy,Medium,Medium,Temperate,Autumn,1748
West,Dairy,Medium,Medium,Temperate,Winter,1708
West,Dairy,Medium,Medium,Continental,Spring,4268
West,Dairy,Medium,Medium,Continental,Summer,1810
West,Dairy,Medium,Medium,Continental,Autumn,5915
West,Dairy,Medium,Medium,Continental,Winter,5019
West,Dairy,Medium,Medium,Polar,Spring,4643
West,Dairy,Medium,Medium,Polar,Summer,4112
West,Dairy,Medium,Medium,Polar,Autumn,2774
West,Dairy,Medium,Medium,Polar,Winter,2443
West,Dairy,Medium,Low,Tropical,Spring,9698
West,Dairy,Medium,Low,Tropical,Summer,5971
West,Dairy,Medium,Low,Tropical,Autumn,4273
West,Dairy,Medium,Low,Tropical,Winter,7013
West,Dairy,Medium,Low,Temperate,Spring,1496
West,Dairy,Medium,Low,Temperate,Summer,7987
West,Dairy,Medium,Low,Temperate,Autumn,9784
West,Dairy,Medium,Low,Temperate,Winter,5951
West,Dairy,Medium,Low,Continental,Spring,5093
West,Dairy,Medium,Low,Continental,Summer,3499
West,Dairy,Medium,Low,Continental,Autumn,5931
West,Dairy,Medium,Low,Continental,Winter,1223
West,Dairy,Medium,Low,Polar,Spring,8949
West,Dairy,Medium,Low,Polar,Summer,3961
West,Dairy,Medium,Low,Polar,Autumn,4324
West,Dairy,Medium,Low,Polar,Winter,9525
West,Dairy,Low,High,Tropical,Spring,5901
West,Dairy,Low,High,Tropical,Summer,4993
West,Dairy,Low,High,Tropical,Autumn,7698
West,Dairy,Low,High,Tropical,Winter,8997
West,Dairy,Low,High,Temperate,Spring,9357
West,Dairy,Low,High,Temperate,Summer,8906
West,Dairy,Low,High,Temperate,Autumn,3182
West,Dairy,Low,High,Temperate,Winter,8640
West,Dairy,Low,High,Continental,Spring,2973
West,Dairy,Low,High,Continental,Summer,4599
West,Dairy,Low,High,Continental,Autumn,1368
West,Dairy,Low,High,Continental,Winter,7644
West,Dairy,Low,High,Polar,Spring,1680
West,Dairy,Low,High,Polar,Summer,8250
West,Dairy,Low,High,Polar,Autumn,7978
West,Dairy,Low,High,Polar,Winter,3223
West,Dairy,Low,Medium,Tropical,Spring,7493
West,Dairy,Low,Medium,Tropical,Summer,2231
West,Dairy,Low,Medium,Tropical,Autumn,2563
West,Dairy,Low,Medium,Tropical,Winter,2271
West,Dairy,Low,Medium,Temperate,Spring,5402
West,Dairy,Low,Medium,Temperate,Summer,2329
West,Dairy,Low,Medium,Temperate,Autumn,2759
West,Dairy,Low,Medium,Temperate,Winter,6966
West,Dairy,Low,Medium,Continental,Spring,1745
West,Dairy,Low,Medium,Continental,Summer,7393
West,Dairy,Low,Medium,Continental,Autumn,7430
West,Dairy,Low,Medium,Continental,Winter,1549
West,Dairy,Low,Medium,Polar,Spring,2625
West,Dairy,Low,Medium,Polar,Summer,7512
West,Dairy,Low,Medium,Polar,Autumn,3425
West,Dairy,Low,Medium,Polar,Winter,5259
West,Dairy,Low,Low,Tropical,Spring,9509
West,Dairy,Low,Low,Tropical,Summer,1473
West,Dairy,Low,Low,Tropical,Autumn,7465
West,Dairy,Low,Low,Tropical,Winter,1520
West,Dairy,Low,Low,Temperate,Spring,8857
West,Dairy,Low,Low,Temperate,Summer,7964
West,Dairy,Low,Low,Temperate,Autumn,1367
West,Dairy,Low,Low,Temperate,Winter,2792
West,Dairy,Low,Low,Continental,Spring,7864
West,Dairy,Low,Low,Continental,Summer,9139
West,Dairy,Low,Low,Continental,Autumn,4191
West,Dairy,Low,Low,Continental,Winter,3385
West,Dairy,Low,Low,Polar,Spring,1129
West,Dairy,Low,Low,Polar,Summer,3516
West,Dairy,Low,Low,Polar,Autumn,8462
West,Dairy,Low,Low,Polar,Winter,1051
West,Grains,High,High,Tropical,Spring,4581
West,Grains,High,High,Tropical,Summer,2185
West,Grains,High,High,Tropical,Autumn,5540
West,Grains,High,High,Tropical,Winter,1672
West,Grains,High,High,Temperate,Spring,6010
West,Grains,High,High,Temperate,Summer,3449
West,Grains,High,High,Temperate,Autumn,3079
West,Grains,High,High,Temperate,Winter,9485
West,Grains,High,High,Continental,Spring,5750
West,Grains,High,High,Continental,Summer,7931
West,Grains,High,High,Continental,Autumn,4229
West,Grains,High,High,Continental,Winter,2743
West,Grains,High,High,Polar,Spring,8228
West,Grains,High,High,Polar,Summer,7203
West,Grains,High,High,Polar,Autumn,6237
West,Grains,High,High,Polar,Winter,9870
West,Grains,High,Medium,Tropical,Spring,9165
West,Grains,High,Medium,Tropical,Summer,4829
West,Grains,High,Medium,Tropical,Autumn,6578
West,Grains,High,Medium,Tropical,Winter,8259
West,Grains,High,Medium,Temperate,Spring,7890
West,Grains,High,Medium,Temperate,Summer,1716
West,Grains,High,Medium,Temperate,Autumn,9936
West,Grains,High,Medium,Temperate,Winter,6163
West,Grains,High,Medium,Continental,Spring,5128
West,Grains,High,Medium,Continental,Summer,6076
West,Grains,High,Medium,Continental,Autumn,2797
West,Grains,High,Medium,Continental,Winter,2568
West,Grains,High,Medium,Polar,Spring,5576
West,Grains,High,Medium,Polar,Summer,2032
West,Grains,High,Medium,Polar,Autumn,7995
West,Grains,High,Medium,Polar,Winter,1153
West,Grains,High,Low,Tropical,Spring,3497
West,Grains,High,Low,Tropical,Summer,5656
West,Grains,High,Low,Tropical,Autumn,6798
West,Grains,High,Low,Tropical,Winter,6339
West,Grains,High,Low,Temperate,Spring,8964
West,Grains,High,Low,Temperate,Summer,8450
West,Grains,High,Low,Temperate,Autumn,1676
West,Grains,High,Low,Temperate,Winter,4456
West,Grains,High,Low,Continental,Spring,1456
West,Grains,High,Low,Continental,Summer,5447
West,Grains,High,Low,Continental,Autumn,6515
West,Grains,High,Low,Continental,Winter,4382
West,Grains,High,Low,Polar,Spring,1199
West,Grains,High,Low,Polar,Summer,5874
West,Grains,High,Low,Polar,Autumn,3110
West,Grains,High,Low,Polar,Winter,1281
West,Grains,Medium,High,Tropical,Spring,4380
West,Grains,Medium,High,Tropical,Summer,4590
West,Grains,Medium,High,Tropical,Autumn,4244
West,Grains,Medium,High,Tropical,Winter,3150
West,Grains,Medium,High,Temperate,Spring,5993
West,Grains,Medium,High,Temperate,Summer,6371
West,Grains,Medium,High,Temperate,Autumn,4247
West,Grains,Medium,High,Temperate,Winter,9508
West,Grains,Medium,High,Continental,Spring,2690
West,Grains,Medium,High,Continental,Summer,3544
West,Grains,Medium,High,Continental,Autumn,6711
West,Grains,Medium,High,Continental,Winter,4223
West,Grains,Medium,High,Polar,Spring,5021
West,Grains,Medium,High,Polar,Summer,8939
West,Grains,Medium,High,Polar,Autumn,5320
West,Grains,Medium,High,Polar,Winter,9229
West,Grains,Medium,Medium,Tropical,Spring,7366
West,Grains,Medium,Medium,Tropical,Summer,5451
West,Grains,Medium,Medium,Tropical,Autumn,2670
West,Grains,Medium,Medium,Tropical,Winter,8042
West,Grains,Medium,Medium,Temperate,Spring,1500
West,Grains,Medium,Medium,Temperate,Summer,3987
West,Grains,Medium,Medium,Temperate,Autumn,3854
West,Grains,Medium,Medium,Temperate,Winter,5242
West,Grains,Medium,Medium,Continental,Spring,2289
West,Grains,Medium,Medium,Continental,Summer,5217
West,Grains,Medium,Medium,Continental,Autumn,1129
West,Grains,Medium,Medium,Continental,Winter,7181
West,Grains,Medium,Medium,Polar,Spring,5067
West,Grains,Medium,Medium,Polar,Summer,1724
West,Grains,Medium,Medium,Polar,Autumn,4671
West,Grains,Medium,Medium,Polar,Winter,9340
West,Grains,Medium,Low,Tropical,Spring,3026
West,Grains,Medium,Low,Tropical,Summer,3354
West,Grains,Medium,Low,Tropical,Autumn,3842
West,Grains,Medium,Low,Tropical,Winter,1239
West,Grains,Medium,Low,Temperate,Spring,9704
West,Grains,Medium,Low,Temperate,Summer,7901
West,Grains,Medium,Low,Temperate,Autumn,6207
West,Grains,Medium,Low,Temperate,Winter,2772
West,Grains,Medium,Low,Continental,Spring,8881
West,Grains,Medium,Low,Continental,Summer,2057
West,Grains,Medium,Low,Continental,Autumn,8631
West,Grains,Medium,Low,Continental,Winter,5010
West,Grains,Medium,Low,Polar,Spring,2007
West,Grains,Medium,Low,Polar,Summer,7766
West,Grains,Medium,Low,Polar,Autumn,9501
West,Grains,Medium,Low,Polar,Winter,3240
West,Grains,Low,High,Tropical,Spring,6061
West,Grains,Low,High,Tropical,Summer,1221
West,Grains,Low,High,Tropical,Autumn,8537
West,Grains,Low,High,Tropical,Winter,4887
West,Grains,Low,High,Temperate,Spring,2879
West,Grains,Low,High,Temperate,Summer,4138
West,Grains,Low,High,Temperate,Autumn,5723
West,Grains,Low,High,Temperate,Winter,3396
West,Grains,Low,High,Continental,Spring,5984
West,Grains,Low,High,Continental,Summer,2114
West,Grains,Low,High,Continental,Autumn,2741
West,Grains,Low,High,Continental,Winter,7046
West,Grains,Low,High,Polar,Spring,5071
West,Grains,Low,High,Polar,Summer,3627
West,Grains,Low,High,Polar,Autumn,7209
West,Grains,Low,High,Polar,Winter,5501
West,Grains,Low,Medium,Tropical,Spring,5986
West,Grains,Low,Medium,Tropical,Summer,9287
West,Grains,Low,Medium,Tropical,Autumn,2886
West,Grains,Low,Medium,Tropical,Winter,6741
West,Grains,Low,Medium,Temperate,Spring,4281
West,Grains,Low,Medium,Temperate,Summer,5332
West,Grains,Low,Medium,Temperate,Autumn,6898
West,Grains,Low,Medium,Temperate,Winter,5030
West,Grains,Low,Medium,Continental,Spring,2634
West,Grains,Low,Medium,Continental,Summer,1651
West,Grains,Low,Medium,Continental,Autumn,8750
West,Grains,Low,Medium,Continental,Winter,3850
West,Grains,Low,Medium,Polar,Spring,9982
West,Grains,Low,Medium,Polar,Summer,3766
West,Grains,Low,Medium,Polar,Autumn,7877
West,Grains,Low,Medium,Polar,Winter,6242
West,Grains,Low,Low,Tropical,Spring,8260
West,Grains,Low,Low,Tropical,Summer,9673
West,Grains,Low,Low,Tropical,Autumn,4128
West,Grains,Low,Low,Tropical,Winter,2134
West,Grains,Low,Low,Temperate,Spring,4654
West,Grains,Low,Low,Temperate,Summer,4542
West,Grains,Low,Low,Temperate,Autumn,3872
West,Grains,Low,Low,Temperate,Winter,3191
West,Grains,Low,Low,Continental,Spring,2893
West,Grains,Low,Low,Continental,Summer,5649
West,Grains,Low,Low,Continental,Autumn,1878
West,Grains,Low,Low,Continental,Winter,7783
West,Grains,Low,Low,Polar,Spring,2104
West,Grains,Low,Low,Polar,Summer,1516
West,Grains,Low,Low,Polar,Autumn,6774
West,Grains,Low,Low,Polar,Winter,7676
West,Meat,High,High,Tropical,Spring,7730
West,Meat,High,High,Tropical,Summer,5578
West,Meat,High,High,Tropical,Autumn,2603
West,Meat,High,High,Tropical,Winter,7739
West,Meat,High,High,Temperate,Spring,5449
West,Meat,High,High,Temperate,Summer,9970
West,Meat,High,High,Temperate,Autumn,5266
West,Meat,High,High,Temperate,Winter,6439
West,Meat,High,High,Continental,Spring,3775
West,Meat,High,High,Continental,Summer,9789
West,Meat,High,High,Continental,Autumn,4156
West,Meat,High,High,Continental,Winter,5069
West,Meat,High,High,Polar,Spring,8425
West,Meat,High,High,Polar,Summer,3681
West,Meat,High,High,Polar,Autumn,6615
West,Meat,High,High,Polar,Winter,4258
West,Meat,High,Medium,Tropical,Spring,2709
West,Meat,High,Medium,Tropical,Summer,9806
West,Meat,High,Medium,Tropical,Autumn,5483
West,Meat,High,Medium,Tropical,Winter,4299
West,Meat,High,Medium,Temperate,Spring,3051
West,Meat,High,Medium,Temperate,Summer,1975
West,Meat,High,Medium,Temperate,Autumn,6483
West,Meat,High,Medium,Temperate,Winter,6992
West,Meat,High,Medium,Continental,Spring,2950
West,Meat,High,Medium,Continental,Summer,4837
West,Meat,High,Medium,Continental,Autumn,5055
West,Meat,High,Medium,Continental,Winter,6681
West,Meat,High,Medium,Polar,Spring,2301
West,Meat,High,Medium,Polar,Summer,4825
West,Meat,High,Medium,Polar,Autumn,2581
West,Meat,High,Medium,Polar,Winter,2873
West,Meat,High,Low,Tropical,Spring,6081
West,Meat,High,Low,Tropical,Summer,6702
West,Meat,High,Low,Tropical,Autumn,3889
West,Meat,High,Low,Tropical,Winter,2815
West,Meat,High,Low,Temperate,Spring,4638
West,Meat,High,Low,Temperate,Summer,2456
West,Meat,High,Low,Temperate,Autumn,5405
West,Meat,High,Low,Temperate,Winter,3617
West,Meat,High,Low,Continental,Spring,9453
West,Meat,High,Low,Continental,Summer,7746
West,Meat,High,Low,Continental,Autumn,6258
West,Meat,High,Low,Continental,Winter,7814
West,Meat,High,Low,Polar,Spring,3192
West,Meat,High,Low,Polar,Summer,9744
West,Meat,High,Low,Polar,Autumn,3863
West,Meat,High,Low,Polar,Winter,3002
West,Meat,Medium,High,Tropical,Spring,3750
West,Meat,Medium,High,Tropical,Summer,9236
West,Meat,Medium,High,Tropical,Autumn,3463
West,Meat,Medium,High,Tropical,Winter,1443
West,Meat,Medium,High,Temperate,Spring,1383
West,Meat,Medium,High,Temperate,Summer,1482
West,Meat,Medium,High,Temperate,Autumn,9833
West,Meat,Medium,High,Temperate,Winter,4867
West,Meat,Medium,High,Continental,Spring,1286
West,Meat,Medium,High,Continental,Summer,2177
West,Meat,Medium,High,Continental,Autumn,9791
West,Meat,Medium,High,Continental,Winter,1655
West,Meat,Medium,High,Polar,Spring,5376
West,Meat,Medium,High,Polar,Summer,2253
West,Meat,Medium,High,Polar,Autumn,5861
West,Meat,Medium,High,Polar,Winter,8983
West,Meat,Medium,Medium,Tropical,Spring,2627
West,Meat,Medium,Medium,Tropical,Summer,1880
West,Meat,Medium,Medium,Tropical,Autumn,5142
West,Meat,Medium,Medium,Tropical,Winter,6459
West,Meat,Medium,Medium,Temperate,Spring,3350
West,Meat,Medium,Medium,Temperate,Summer,8268
West,Meat,Medium,Medium,Temperate,Autumn,2819
West,Meat,Medium,Medium,Temperate,Winter,7214
West,Meat,Medium,Medium,Continental,Spring,6512
West,Meat,Medium,Medium,Continental,Summer,5430
West,Meat,Medium,Medium,Continental,Autumn,3210
West,Meat,Medium,Medium,Continental,Winter,9213
West,Meat,Medium,Medium,Polar,Spring,8281
West,Meat,Medium,Medium,Polar,Summer,2805
West,Meat,Medium,Medium,Polar,Autumn,9000
West,Meat,Medium,Medium,Polar,Winter,7891
West,Meat,Medium,Low,Tropical,Spring,6751
West,Meat,Medium,Low,Tropical,Summer,4069
West,Meat,Medium,Low,Tropical,Autumn,4525
West,Meat,Medium,Low,Tropical,Winter,2420
West,Meat,Medium,Low,Temperate,Spring,3576
West,Meat,Medium,Low,Temperate,Summer,8838
West,Meat,Medium,Low,Temperate,Autumn,6770
West,Meat,Medium,Low,Temperate,Winter,2021
West,Meat,Medium,Low,Continental,Spring,2650
West,Meat,Medium,Low,Continental,Summer,2876
West,Meat,Medium,Low,Continental,Autumn,7482
West,Meat,Medium,Low,Continental,Winter,8344
West,Meat,Medium,Low,Polar,Spring,4447
West,Meat,Medium,Low,Polar,Summer,4788
West,Meat,Medium,Low,Polar,Autumn,6664
West,Meat,Medium,Low,Polar,Winter,8724
West,Meat,Low,High,Tropical,Spring,9956
West,Meat,Low,High,Tropical,Summer,6364
West,Meat,Low,High,Tropical,Autumn,7316
West,Meat,Low,High,Tropical,Winter,2147
West,Meat,Low,High,Temperate,Spring,9680
West,Meat,Low,High,Temperate,Summer,5644
West,Meat,Low,High,Temperate,Autumn,6713
West,Meat,Low,High,Temperate,Winter,6322
West,Meat,Low,High,Continental,Spring,4927
West,Meat,Low,High,Continental,Summer,3826
West,Meat,Low,High,Continental,Autumn,4303
West,Meat,Low,High,Continental,Winter,8568
West,Meat,Low,High,Polar,Spring,8423
West,Meat,Low,High,Polar,Summer,3643
West,Meat,Low,High,Polar,Autumn,9596
West,Meat,Low,High,Polar,Winter,2614
West,Meat,Low,Medium,Tropical,Spring,2524
West,Meat,Low,Medium,Tropical,Summer,4432
West,Meat,Low,Medium,Tropical,Autumn,7648
West,Meat,Low,Medium,Tropical,Winter,8498
West,Meat,Low,Medium,Temperate,Spring,9555
West,Meat,Low,Medium,Temperate,Summer,1408
West,Meat,Low,Medium,Temperate,Autumn,7328
West,Meat,Low,Medium,Temperate,Winter,9188
West,Meat,Low,Medium,Continental,Spring,5402
West,Meat,Low,Medium,Continental,Summer,7043
West,Meat,Low,Medium,Continental,Autumn,3075
West,Meat,Low,Medium,Continental,Winter,1693
West,Meat,Low,Medium,Polar,Spring,1226
West,Meat,Low,Medium,Polar,Summer,1325
West,Meat,Low,Medium,Polar,Autumn,5906
West,Meat,Low,Medium,Polar,Winter,1611
West,Meat,Low,Low,Tropical,Spring,8205
West,Meat,Low,Low,Tropical,Summer,7946
West,Meat,Low,Low,Tropical,Autumn,1341
West,Meat,Low,Low,Tropical,Winter,6681
West,Meat,Low,Low,Temperate,Spring,1363
West,Meat,Low,Low,Temperate,Summer,6241
West,Meat,Low,Low,Temperate,Autumn,8720
West,Meat,Low,Low,Temperate,Winter,4444
West,Meat,Low,Low,Continental,Spring,3237
West,Meat,Low,Low,Continental,Summer,1950
West,Meat,Low,Low,Continental,Autumn,5350
West,Meat,Low,Low,Continental,Winter,5377
West,Meat,Low,Low,Polar,Spring,3399
West,Meat,Low,Low,Polar,Summer,3890
West,Meat,Low,Low,Polar,Autumn,8025
West,Meat,Low,Low,Polar,Winter,7516
West,Snacks,High,High,Tropical,Spring,6706
West,Snacks,High,High,Tropical,Summer,8889
West,Snacks,High,High,Tropical,Autumn,3291
West,Snacks,High,High,Tropical,Winter,2571
West,Snacks,High,High,Temperate,Spring,3198
West,Snacks,High,High,Temperate,Summer,5090
West,Snacks,High,High,Temperate,Autumn,7136
West,Snacks,High,High,Temperate,Winter,6547
West,Snacks,High,High,Continental,Spring,9583
West,Snacks,High,High,Continental,Summer,1757
West,Snacks,High,High,Continental,Autumn,6851
West,Snacks,High,High,Continental,Winter,2962
West,Snacks,High,High,Polar,Spring,6821
West,Snacks,High,High,Polar,Summer,8675
West,Snacks,High,High,Polar,Autumn,9499
West,Snacks,High,High,Polar,Winter,2210
West,Snacks,High,Medium,Tropical,Spring,6995
West,Snacks,High,Medium,Tropical,Summer,7678
West,Snacks,High,Medium,Tropical,Autumn,9026
West,Snacks,High,Medium,Tropical,Winter,7868
West,Snacks,High,Medium,Temperate,Spring,7710
West,Snacks,High,Medium,Temperate,Summer,1573
West,Snacks,High,Medium,Temperate,Autumn,4909
West,Snacks,High,Medium,Temperate,Winter,4760
West,Snacks,High,Medium,Continental,Spring,2018
West,Snacks,High,Medium,Continental,Summer,1144
West,Snacks,High,Medium,Continental,Autumn,9262
West,Snacks,High,Medium,Continental,Winter,2162
West,Snacks,High,Medium,Polar,Spring,8382
West,Snacks,High,Medium,Polar,Summer,5125
West,Snacks,High,Medium,Polar,Autumn,8777
West,Snacks,High,Medium,Polar,Winter,7980
West,Snacks,High,Low,Tropical,Spring,6758
West,Snacks,High,Low,Tropical,Summer,9363
West,Snacks,High,Low,Tropical,Autumn,3747
West,Snacks,High,Low,Tropical,Winter,3091
West,Snacks,High,Low,Temperate,Spring,2975
West,Snacks,High,Low,Temperate,Summer,7840
West,Snacks,High,Low,Temperate,Autumn,1740
West,Snacks,High,Low,Temperate,Winter,3474
West,Snacks,High,Low,Continental,Spring,8388
West,Snacks,High,Low,Continental,Summer,9443
West,Snacks,High,Low,Continental,Autumn,2425
West,Snacks,High,Low,Continental,Winter,9780
West,Snacks,High,Low,Polar,Spring,9068
West,Snacks,High,Low,Polar,Summer,8607
West,Snacks,High,Low,Polar,Autumn,6158
West,Snacks,High,Low,Polar,Winter,8833
West,Snacks,Medium,High,Tropical,Spring,7283
West,Snacks,Medium,High,Tropical,Summer,2605
West,Snacks,Medium,High,Tropical,Autumn,1602
West,Snacks,Medium,High,Tropical,Winter,4301
West,Snacks,Medium,High,Temperate,Spring,1731
West,Snacks,Medium,High,Temperate,Summer,8175
West,Snacks,Medium,High,Temperate,Autumn,8703
West,Snacks,Medium,High,Temperate,Winter,1978
West,Snacks,Medium,High,Continental,Spring,7633
West,Snacks,Medium,High,Continental,Summer,9113
West,Snacks,Medium,High,Continental,Autumn,7638
West,Snacks,Medium,High,Continental,Winter,6596
West,Snacks,Medium,High,Polar,Spring,4705
West,Snacks,Medium,High,Polar,Summer,2329
West,Snacks,Medium,High,Polar,Autumn,6905
West,Snacks,Medium,High,Polar,Winter,3350
West,Snacks,Medium,Medium,Tropical,Spring,5409
West,Snacks,Medium,Medium,Tropical,Summer,8219
West,Snacks,Medium,Medium,Tropical,Autumn,2098
West,Snacks,Medium,Medium,Tropical,Winter,9626
West,Snacks,Medium,Medium,Temperate,Spring,3347
West,Snacks,Medium,Medium,Temperate,Summer,7343
West,Snacks,Medium,Medium,Temperate,Autumn,4071
West,Snacks,Medium,Medium,Temperate,Winter,7352
West,Snacks,Medium,Medium,Continental,Spring,1076
West,Snacks,Medium,Medium,Continental,Summer,6582
West,Snacks,Medium,Medium,Continental,Autumn,8567
West,Snacks,Medium,Medium,Continental,Winter,9598
West,Snacks,Medium,Medium,Polar,Spring,9718
West,Snacks,Medium,Medium,Polar,Summer,1163
West,Snacks,Medium,Medium,Polar,Autumn,6047
West,Snacks,Medium,Medium,Polar,Winter,4209
West,Snacks,Medium,Low,Tropical,Spring,8332
West,Snacks,Medium,Low,Tropical,Summer,2605
West,Snacks,Medium,Low,Tropical,Autumn,4214
West,Snacks,Medium,Low,Tropical,Winter,7004
West,Snacks,Medium,Low,Temperate,Spring,6019
West,Snacks,Medium,Low,Temperate,Summer,1032
West,Snacks,Medium,Low,Temperate,Autumn,4642
West,Snacks,Medium,Low,Temperate,Winter,8183
West,Snacks,Medium,Low,Continental,Spring,4694
West,Snacks,Medium,Low,Continental,Summer,4394
West,Snacks,Medium,Low,Continental,Autumn,6203
West,Snacks,Medium,Low,Continental,Winter,5273
West,Snacks,Medium,Low,Polar,Spring,5433
West,Snacks,Medium,Low,Polar,Summer,7865
West,Snacks,Medium,Low,Polar,Autumn,4001
