Portal,Product Category,Brand,Location,Rating,Discount Level,Price,Orders
Amazon,Fruits,Brand A,North,3,Medium,108,3866
Amazon,Fruits,Brand A,North,3,High,284,4351
Amazon,Fruits,Brand A,North,4,Low,354,3744
Amazon,Fruits,Brand A,North,4,Medium,193,3584
Amazon,Fruits,Brand A,North,4,High,220,753
Amazon,Fruits,Brand A,North,5,Low,240,2604
Amazon,Fruits,Brand A,North,5,Medium,360,4808
Amazon,Fruits,Brand A,North,5,High,135,1657
Amazon,Fruits,Brand A,South,1,Low,182,1916
Amazon,Fruits,Brand A,South,1,Medium,229,2358
Amazon,Fruits,Brand A,South,1,High,85,1554
Amazon,Fruits,Brand A,South,2,Low,300,1663
Amazon,Fruits,Brand A,South,2,Medium,55,1543
Amazon,Fruits,Brand A,South,2,High,324,142
Amazon,Fruits,Brand A,South,3,Low,376,1478
Amazon,Fruits,Brand A,South,3,Medium,435,1100
Amazon,Fruits,Brand A,South,3,High,418,3817
Amazon,Fruits,Brand A,South,4,Low,91,4289
Amazon,Fruits,Brand A,South,4,Medium,345,4508
Amazon,Fruits,Brand A,South,4,High,413,2414
Amazon,Fruits,Brand A,South,5,Low,275,1061
Amazon,Fruits,Brand A,South,5,Medium,81,696
Amazon,Fruits,Brand A,South,5,High,356,2881
Amazon,Fruits,Brand A,East,1,Low,420,1808
Amazon,Fruits,Brand A,East,1,Medium,290,1030
Amazon,Fruits,Brand A,East,1,High,255,2938
Amazon,Fruits,Brand A,East,2,Low,242,1347
Amazon,Fruits,Brand A,East,2,Medium,238,3822
Amazon,Fruits,Brand A,East,2,High,342,2885
Amazon,Fruits,Brand A,East,3,Low,322,1514
Amazon,Fruits,Brand A,East,3,Medium,99,3993
Amazon,Fruits,Brand A,East,3,High,222,2466
Amazon,Fruits,Brand A,East,4,Low,364,2015
Amazon,Fruits,Brand A,East,4,Medium,110,4620
Amazon,Fruits,Brand A,East,4,High,305,1398
Amazon,Fruits,Brand A,East,5,Low,386,4798
Amazon,Fruits,Brand A,East,5,Medium,200,731
Amazon,Fruits,Brand A,East,5,High,277,357
Amazon,Fruits,Brand A,West,1,Low,142,3834
Amazon,Fruits,Brand A,West,1,Medium,470,4958
Amazon,Fruits,Brand A,West,1,High,494,1265
Amazon,Fruits,Brand A,West,2,Low,56,4769
Amazon,Fruits,Brand A,West,2,Medium,318,3807
Amazon,Fruits,Brand A,West,2,High,309,231
Amazon,Fruits,Brand A,West,3,Low,193,1006
Amazon,Fruits,Brand A,West,3,Medium,208,467
Amazon,Fruits,Brand A,West,3,High,234,604
Amazon,Fruits,Brand A,West,4,Low,97,1831
Amazon,Fruits,Brand A,West,4,Medium,368,4248
Amazon,Fruits,Brand A,West,4,High,353,3786
Amazon,Fruits,Brand A,West,5,Low,333,1825
Amazon,Fruits,Brand A,West,5,Medium,144,4303
Amazon,Fruits,Brand A,West,5,High,435,4403
Amazon,Fruits,Brand B,North,1,Low,241,1112
Amazon,Fruits,Brand B,North,1,Medium,59,3576
Amazon,Fruits,Brand B,North,1,High,498,985
Amazon,Fruits,Brand B,North,2,Low,206,700
Amazon,Fruits,Brand B,North,2,Medium,208,1515
Amazon,Fruits,Brand B,North,2,High,458,1232
Amazon,Fruits,Brand B,North,3,Low,485,1442
Amazon,Fruits,Brand B,North,3,Medium,254,3601
Amazon,Fruits,Brand B,North,3,High,342,4970
Amazon,Fruits,Brand B,North,4,Low,317,769
Amazon,Fruits,Brand B,North,4,Medium,190,591
Amazon,Fruits,Brand B,North,4,High,136,3871
Amazon,Fruits,Brand B,North,5,Low,52,4372
Amazon,Fruits,Brand B,North,5,Medium,395,1411
Amazon,Fruits,Brand B,North,5,High,344,2983
Amazon,Fruits,Brand B,South,1,Low,495,1641
Amazon,Fruits,Brand B,South,1,Medium,337,2390
Amazon,Fruits,Brand B,South,1,High,247,446
Amazon,Fruits,Brand B,South,2,Low,221,2350
Amazon,Fruits,Brand B,South,2,Medium,358,3787
Amazon,Fruits,Brand B,South,2,High,499,1630
Amazon,Fruits,Brand B,South,3,Low,298,3457
Amazon,Fruits,Brand B,South,3,Medium,185,576
Amazon,Fruits,Brand B,South,3,High,496,3251
Amazon,Fruits,Brand B,South,4,Low,201,3453
Amazon,Fruits,Brand B,South,4,Medium,376,706
Amazon,Fruits,Brand B,South,4,High,86,2723
Amazon,Fruits,Brand B,South,5,Low,198,817
Amazon,Fruits,Brand B,South,5,Medium,147,309
Amazon,Fruits,Brand B,South,5,High,73,4410
Amazon,Fruits,Brand B,East,1,Low,167,4169
Amazon,Fruits,Brand B,East,1,Medium,471,4807
Amazon,Fruits,Brand B,East,1,High,387,1293
Amazon,Fruits,Brand B,East,2,Low,384,1570
Amazon,Fruits,Brand B,East,2,Medium,323,1046
Amazon,Fruits,Brand B,East,2,High,192,4462
Amazon,Fruits,Brand B,East,3,Low,443,866
Amazon,Fruits,Brand B,East,3,Medium,211,1846
Amazon,Fruits,Brand B,East,3,High,82,677
Amazon,Fruits,Brand B,East,4,Low,465,3052
Amazon,Fruits,Brand B,East,4,Medium,178,2891
Amazon,Fruits,Brand B,East,4,High,366,4823
Amazon,Fruits,Brand B,East,5,Low,154,432
Amazon,Fruits,Brand B,East,5,Medium,484,4513
Amazon,Fruits,Brand B,East,5,High,491,4753
Amazon,Fruits,Brand B,West,1,Low,386,2243
Amazon,Fruits,Brand B,West,1,Medium,393,1841
Amazon,Fruits,Brand B,West,1,High,188,2204
Amazon,Fruits,Brand B,West,2,Low,232,324
Amazon,Fruits,Brand B,West,2,Medium,348,1616
Amazon,Fruits,Brand B,West,2,High,231,638
Amazon,Fruits,Brand B,West,3,Low,497,1268
Amazon,Fruits,Brand B,West,3,Medium,479,3514
Amazon,Fruits,Brand B,West,3,High,162,3646
Amazon,Fruits,Brand B,West,4,Low,345,3751
Amazon,Fruits,Brand B,West,4,Medium,276,233
Amazon,Fruits,Brand B,West,4,High,200,627
Amazon,Fruits,Brand B,West,5,Low,416,4501
Amazon,Fruits,Brand B,West,5,Medium,428,1057
Amazon,Fruits,Brand B,West,5,High,468,965
Amazon,Fruits,Brand C,North,1,Low,360,4359
Amazon,Fruits,Brand C,North,1,Medium,119,3376
Amazon,Fruits,Brand C,North,1,High,348,3222
Amazon,Fruits,Brand C,North,2,Low,238,2473
Amazon,Fruits,Brand C,North,2,Medium,119,2075
Amazon,Fruits,Brand C,North,2,High,95,2240
Amazon,Fruits,Brand C,North,3,Low,465,2856
Amazon,Fruits,Brand C,North,3,Medium,272,3326
Amazon,Fruits,Brand C,North,3,High,443,1132
Amazon,Fruits,Brand C,North,4,Low,194,273
Amazon,Fruits,Brand C,North,4,Medium,468,669
Amazon,Fruits,Brand C,North,4,High,321,1541
Amazon,Fruits,Brand C,North,5,Low,234,2969
Amazon,Fruits,Brand C,North,5,Medium,377,1935
Amazon,Fruits,Brand C,North,5,High,80,4861
Amazon,Fruits,Brand C,South,1,Low,86,964
Amazon,Fruits,Brand C,South,1,Medium,307,783
Amazon,Fruits,Brand C,South,1,High,320,1260
Amazon,Fruits,Brand C,South,2,Low,434,2521
Amazon,Fruits,Brand C,South,2,Medium,434,4205
Amazon,Fruits,Brand C,South,2,High,344,2096
Amazon,Fruits,Brand C,South,3,Low,196,3355
Amazon,Fruits,Brand C,South,3,Medium,460,906
Amazon,Fruits,Brand C,South,3,High,208,2356
Amazon,Fruits,Brand C,South,4,Low,258,685
Amazon,Fruits,Brand C,South,4,Medium,490,4344
Amazon,Fruits,Brand C,South,4,High,493,2446
Amazon,Fruits,Brand C,South,5,Low,342,629
Amazon,Fruits,Brand C,South,5,Medium,424,4064
Amazon,Fruits,Brand C,South,5,High,278,4786
Amazon,Fruits,Brand C,East,1,Low,219,3623
Amazon,Fruits,Brand C,East,1,Medium,242,2750
Amazon,Fruits,Brand C,East,1,High,183,1300
Amazon,Fruits,Brand C,East,2,Low,378,909
Amazon,Fruits,Brand C,East,2,Medium,315,1118
Amazon,Fruits,Brand C,East,2,High,421,4055
Amazon,Fruits,Brand C,East,3,Low,448,1352
Amazon,Fruits,Brand C,East,3,Medium,129,3124
Amazon,Fruits,Brand C,East,3,High,237,4767
Amazon,Fruits,Brand C,East,4,Low,420,4890
Amazon,Fruits,Brand C,East,4,Medium,237,3937
Amazon,Fruits,Brand C,East,4,High,385,3565
Amazon,Fruits,Brand C,East,5,Low,406,3770
Amazon,Fruits,Brand C,East,5,Medium,334,1987
Amazon,Fruits,Brand C,East,5,High,241,2905
Amazon,Fruits,Brand C,West,1,Low,284,1989
Amazon,Fruits,Brand C,West,1,Medium,63,1804
Amazon,Fruits,Brand C,West,1,High,432,1394
Amazon,Fruits,Brand C,West,2,Low,421,4164
Amazon,Fruits,Brand C,West,2,Medium,125,4221
Amazon,Fruits,Brand C,West,2,High,451,741
Amazon,Fruits,Brand C,West,3,Low,486,4072
Amazon,Fruits,Brand C,West,3,Medium,101,2419
Amazon,Fruits,Brand C,West,3,High,481,2970
Amazon,Fruits,Brand C,West,4,Low,276,263
Amazon,Fruits,Brand C,West,4,Medium,288,2036
Amazon,Fruits,Brand C,West,4,High,53,3057
Amazon,Fruits,Brand C,West,5,Low,476,3332
Amazon,Fruits,Brand C,West,5,Medium,140,2958
Amazon,Fruits,Brand C,West,5,High,471,4897
Amazon,Fruits,Brand D,North,1,Low,191,2573
Amazon,Fruits,Brand D,North,1,Medium,252,624
Amazon,Fruits,Brand D,North,1,High,122,1611
Amazon,Fruits,Brand D,North,2,Low,418,4775
Amazon,Fruits,Brand D,North,2,Medium,457,648
Amazon,Fruits,Brand D,North,2,High,316,3320
Amazon,Fruits,Brand D,North,3,Low,300,1906
Amazon,Fruits,Brand D,North,3,Medium,143,3790
Amazon,Fruits,Brand D,North,3,High,375,1218
Amazon,Fruits,Brand D,North,4,Low,288,1211
Amazon,Fruits,Brand D,North,4,Medium,338,832
Amazon,Fruits,Brand D,North,4,High,208,677
Amazon,Fruits,Brand D,North,5,Low,453,4920
Amazon,Fruits,Brand D,North,5,Medium,366,1222
Amazon,Fruits,Brand D,North,5,High,53,2654
Amazon,Fruits,Brand D,South,1,Low,156,3204
Amazon,Fruits,Brand D,South,1,Medium,435,1111
Amazon,Fruits,Brand D,South,1,High,138,2773
Amazon,Fruits,Brand D,South,2,Low,281,4024
Amazon,Fruits,Brand D,South,2,Medium,308,1220
Amazon,Fruits,Brand D,South,2,High,458,4056
Amazon,Fruits,Brand D,South,3,Low,122,4664
Amazon,Fruits,Brand D,South,3,Medium,373,2000
Amazon,Fruits,Brand D,South,3,High,66,1437
Amazon,Fruits,Brand D,South,4,Low,254,440
Amazon,Fruits,Brand D,South,4,Medium,390,2837
Amazon,Fruits,Brand D,South,4,High,223,3811
Amazon,Fruits,Brand D,South,5,Low,229,4519
Amazon,Fruits,Brand D,South,5,Medium,269,3708
Amazon,Fruits,Brand D,South,5,High,345,3408
Amazon,Fruits,Brand D,East,1,Low,287,2789
Amazon,Fruits,Brand D,East,1,Medium,395,2958
Amazon,Fruits,Brand D,East,1,High,369,3158
Amazon,Fruits,Brand D,East,2,Low,323,3688
Amazon,Fruits,Brand D,East,2,Medium,442,3227
Amazon,Fruits,Brand D,East,2,High,420,3988
Amazon,Fruits,Brand D,East,3,Low,489,4293
Amazon,Fruits,Brand D,East,3,Medium,460,4180
Amazon,Fruits,Brand D,East,3,High,245,4399
Amazon,Fruits,Brand D,East,4,Low,339,262
Amazon,Fruits,Brand D,East,4,Medium,216,2141
Amazon,Fruits,Brand D,East,4,High,132,3027
Amazon,Fruits,Brand D,East,5,Low,403,1585
Amazon,Fruits,Brand D,East,5,Medium,323,3821
Amazon,Fruits,Brand D,East,5,High,383,4463
Amazon,Fruits,Brand D,West,1,Low,200,3613
Amazon,Fruits,Brand D,West,1,Medium,173,2986
Amazon,Fruits,Brand D,West,1,High,310,1464
Amazon,Fruits,Brand D,West,2,Low,404,2324
Amazon,Fruits,Brand D,West,2,Medium,99,854
Amazon,Fruits,Brand D,West,2,High,353,4161
Amazon,Fruits,Brand D,West,3,Low,454,4088
Amazon,Fruits,Brand D,West,3,Medium,401,2974
Amazon,Fruits,Brand D,West,3,High,491,135
Amazon,Fruits,Brand D,West,4,Low,423,4598
Amazon,Fruits,Brand D,West,4,Medium,242,2663
Amazon,Fruits,Brand D,West,4,High,86,1328
Amazon,Fruits,Brand D,West,5,Low,313,3736
Amazon,Fruits,Brand D,West,5,Medium,408,4942
Amazon,Fruits,Brand D,West,5,High,213,2895
Amazon,Fruits,Brand E,North,1,Low,484,3147
Amazon,Fruits,Brand E,North,1,Medium,232,2506
Amazon,Fruits,Brand E,North,1,High,358,3751
Amazon,Fruits,Brand E,North,2,Low,261,3925
Amazon,Fruits,Brand E,North,2,Medium,458,2380
Amazon,Fruits,Brand E,North,2,High,130,2952
Amazon,Fruits,Brand E,North,3,Low,286,2155
Amazon,Fruits,Brand E,North,3,Medium,152,2979
Amazon,Fruits,Brand E,North,3,High,80,1372
Amazon,Fruits,Brand E,North,4,Low,216,3784
Amazon,Fruits,Brand E,North,4,Medium,387,538
Amazon,Fruits,Brand E,North,4,High,383,404
Amazon,Fruits,Brand E,North,5,Low,371,3390
Amazon,Fruits,Brand E,North,5,Medium,430,1679
Amazon,Fruits,Brand E,North,5,High,114,447
Amazon,Fruits,Brand E,South,1,Low,195,1694
Amazon,Fruits,Brand E,South,1,Medium,245,462
Amazon,Fruits,Brand E,South,1,High,430,3058
Amazon,Fruits,Brand E,South,2,Low,75,4051
Amazon,Fruits,Brand E,South,2,Medium,59,1208
Amazon,Fruits,Brand E,South,2,High,324,3825
Amazon,Fruits,Brand E,South,3,Low,217,2384
Amazon,Fruits,Brand E,South,3,Medium,360,1621
Amazon,Fruits,Brand E,South,3,High,422,3798
Amazon,Fruits,Brand E,South,4,Low,131,978
Amazon,Fruits,Brand E,South,4,Medium,75,4478
Amazon,Fruits,Brand E,South,4,High,368,2779
Amazon,Fruits,Brand E,South,5,Low,457,2645
Amazon,Fruits,Brand E,South,5,Medium,426,4073
Amazon,Fruits,Brand E,South,5,High,78,273
Amazon,Fruits,Brand E,East,1,Low,493,657
Amazon,Fruits,Brand E,East,1,Medium,147,1922
Amazon,Fruits,Brand E,East,1,High,134,2289
Amazon,Fruits,Brand E,East,2,Low,119,1259
Amazon,Fruits,Brand E,East,2,Medium,143,325
Amazon,Fruits,Brand E,East,2,High,60,4723
Amazon,Fruits,Brand E,East,3,Low,240,2251
Amazon,Fruits,Brand E,East,3,Medium,490,4992
Amazon,Fruits,Brand E,East,3,High,133,1595
Amazon,Fruits,Brand E,East,4,Low,431,4735
Amazon,Fruits,Brand E,East,4,Medium,441,1492
Amazon,Fruits,Brand E,East,4,High,459,3056
Amazon,Fruits,Brand E,East,5,Low,158,2029
Amazon,Fruits,Brand E,East,5,Medium,52,2028
Amazon,Fruits,Brand E,East,5,High,426,298
Amazon,Fruits,Brand E,West,1,Low,197,2118
Amazon,Fruits,Brand E,West,1,Medium,211,1768
Amazon,Fruits,Brand E,West,1,High,268,916
Amazon,Fruits,Brand E,West,2,Low,448,3104
Amazon,Fruits,Brand E,West,2,Medium,473,1472
Amazon,Fruits,Brand E,West,2,High,304,2527
Amazon,Fruits,Brand E,West,3,Low,278,2408
Amazon,Fruits,Brand E,West,3,Medium,191,3264
Amazon,Fruits,Brand E,West,3,High,98,1961
Amazon,Fruits,Brand E,West,4,Low,177,4715
Amazon,Fruits,Brand E,West,4,Medium,277,2008
Amazon,Fruits,Brand E,West,4,High,313,4178
Amazon,Fruits,Brand E,West,5,Low,332,1836
Amazon,Fruits,Brand E,West,5,Medium,141,4241
Amazon,Fruits,Brand E,West,5,High,248,4403
Amazon,Vegetables,Brand A,North,1,Low,342,2152
Amazon,Vegetables,Brand A,North,1,Medium,79,2794
Amazon,Vegetables,Brand A,North,1,High,121,524
Amazon,Vegetables,Brand A,North,2,Low,271,4580
Amazon,Vegetables,Brand A,North,2,Medium,469,1977
Amazon,Vegetables,Brand A,North,2,High,476,1097
Amazon,Vegetables,Brand A,North,3,Low,108,1473
Amazon,Vegetables,Brand A,North,3,Medium,80,2427
Amazon,Vegetables,Brand A,North,3,High,110,2059
Amazon,Vegetables,Brand A,North,4,Low,421,3110
Amazon,Vegetables,Brand A,North,4,Medium,396,1597
Amazon,Vegetables,Brand A,North,4,High,264,3413
Amazon,Vegetables,Brand A,North,5,Low,141,3845
Amazon,Vegetables,Brand A,North,5,Medium,299,4767
Amazon,Vegetables,Brand A,North,5,High,335,1000
Amazon,Vegetables,Brand A,South,1,Low,159,1655
Amazon,Vegetables,Brand A,South,1,Medium,165,3046
Amazon,Vegetables,Brand A,South,1,High,155,2907
Amazon,Vegetables,Brand A,South,2,Low,167,1548
Amazon,Vegetables,Brand A,South,2,Medium,171,1693
Amazon,Vegetables,Brand A,South,2,High,405,469
Amazon,Vegetables,Brand A,South,3,Low,128,4930
Amazon,Vegetables,Brand A,South,3,Medium,470,3308
Amazon,Vegetables,Brand A,South,3,High,59,4630
Amazon,Vegetables,Brand A,South,4,Low,377,1296
Amazon,Vegetables,Brand A,South,4,Medium,454,1157
Amazon,Vegetables,Brand A,South,4,High,465,3405
Amazon,Vegetables,Brand A,South,5,Low,374,3722
Amazon,Vegetables,Brand A,South,5,Medium,458,1203
Amazon,Vegetables,Brand A,South,5,High,326,2731
Amazon,Vegetables,Brand A,East,1,Low,66,4153
Amazon,Vegetables,Brand A,East,1,Medium,464,724
Amazon,Vegetables,Brand A,East,1,High,197,3212
Amazon,Vegetables,Brand A,East,2,Low,453,1538
Amazon,Vegetables,Brand A,East,2,Medium,85,2153
Amazon,Vegetables,Brand A,East,2,High,397,4368
Amazon,Vegetables,Brand A,East,3,Low,354,2091
Amazon,Vegetables,Brand A,East,3,Medium,306,2572
Amazon,Vegetables,Brand A,East,3,High,212,4931
Amazon,Vegetables,Brand A,East,4,Low,441,3069
Amazon,Vegetables,Brand A,East,4,Medium,363,2069
Amazon,Vegetables,Brand A,East,4,High,395,2010
Amazon,Vegetables,Brand A,East,5,Low,303,1672
Amazon,Vegetables,Brand A,East,5,Medium,332,1861
Amazon,Vegetables,Brand A,East,5,High,355,2767
Amazon,Vegetables,Brand A,West,1,Low,166,3313
Amazon,Vegetables,Brand A,West,1,Medium,319,256
Amazon,Vegetables,Brand A,West,1,High,469,3814
Amazon,Vegetables,Brand A,West,2,Low,360,3473
Amazon,Vegetables,Brand A,West,2,Medium,415,2112
Amazon,Vegetables,Brand A,West,2,High,214,901
Amazon,Vegetables,Brand A,West,3,Low,350,4658
Amazon,Vegetables,Brand A,West,3,Medium,348,4109
Amazon,Vegetables,Brand A,West,3,High,436,3786
Amazon,Vegetables,Brand A,West,4,Low,175,3721
Amazon,Vegetables,Brand A,West,4,Medium,152,3444
Amazon,Vegetables,Brand A,West,4,High,167,1328
Amazon,Vegetables,Brand A,West,5,Low,110,783
Amazon,Vegetables,Brand A,West,5,Medium,445,1641
Amazon,Vegetables,Brand A,West,5,High,421,404
Amazon,Vegetables,Brand B,North,1,Low,399,3463
Amazon,Vegetables,Brand B,North,1,Medium,294,4675
Amazon,Vegetables,Brand B,North,1,High,70,3359
Amazon,Vegetables,Brand B,North,2,Low,90,2219
Amazon,Vegetables,Brand B,North,2,Medium,286,867
Amazon,Vegetables,Brand B,North,2,High,340,1831
Amazon,Vegetables,Brand B,North,3,Low,399,954
Amazon,Vegetables,Brand B,North,3,Medium,419,291
Amazon,Vegetables,Brand B,North,3,High,168,534
Amazon,Vegetables,Brand B,North,4,Low,232,1164
Amazon,Vegetables,Brand B,North,4,Medium,301,2713
Amazon,Vegetables,Brand B,North,4,High,303,4990
Amazon,Vegetables,Brand B,North,5,Low,353,4027
Amazon,Vegetables,Brand B,North,5,Medium,388,2825
Amazon,Vegetables,Brand B,North,5,High,378,1622
Amazon,Vegetables,Brand B,South,1,Low,366,1877
Amazon,Vegetables,Brand B,South,1,Medium,97,224
Amazon,Vegetables,Brand B,South,1,High,263,2526
Amazon,Vegetables,Brand B,South,2,Low,140,1706
Amazon,Vegetables,Brand B,South,2,Medium,215,3169
Amazon,Vegetables,Brand B,South,2,High,361,1363
Amazon,Vegetables,Brand B,South,3,Low,439,3648
Amazon,Vegetables,Brand B,South,3,Medium,498,1071
Amazon,Vegetables,Brand B,South,3,High,350,3802
Amazon,Vegetables,Brand B,South,4,Low,351,390
Amazon,Vegetables,Brand B,South,4,Medium,451,182
Amazon,Vegetables,Brand B,South,4,High,137,4475
Amazon,Vegetables,Brand B,South,5,Low,170,3949
Amazon,Vegetables,Brand B,South,5,Medium,240,4812
Amazon,Vegetables,Brand B,South,5,High,359,1141
Amazon,Vegetables,Brand B,East,1,Low,304,4063
Amazon,Vegetables,Brand B,East,1,Medium,371,1710
Amazon,Vegetables,Brand B,East,1,High,381,3509
Amazon,Vegetables,Brand B,East,2,Low,112,4084
Amazon,Vegetables,Brand B,East,2,Medium,277,3640
Amazon,Vegetables,Brand B,East,2,High,225,3263
Amazon,Vegetables,Brand B,East,3,Low,484,1171
Amazon,Vegetables,Brand B,East,3,Medium,410,4552
Amazon,Vegetables,Brand B,East,3,High,325,184
Amazon,Vegetables,Brand B,East,4,Low,247,3677
Amazon,Vegetables,Brand B,East,4,Medium,255,869
Amazon,Vegetables,Brand B,East,4,High,297,4264
Amazon,Vegetables,Brand B,East,5,Low,211,4692
Amazon,Vegetables,Brand B,East,5,Medium,81,3297
Amazon,Vegetables,Brand B,East,5,High,318,2716
Amazon,Vegetables,Brand B,West,1,Low,206,1009
Amazon,Vegetables,Brand B,West,1,Medium,116,741
Amazon,Vegetables,Brand B,West,1,High,437,2166
Amazon,Vegetables,Brand B,West,2,Low,218,1165
Amazon,Vegetables,Brand B,West,2,Medium,314,1718
Amazon,Vegetables,Brand B,West,2,High,478,3581
Amazon,Vegetables,Brand B,West,3,Low,192,1405
Amazon,Vegetables,Brand B,West,3,Medium,479,3354
Amazon,Vegetables,Brand B,West,3,High,177,4984
Amazon,Vegetables,Brand B,West,4,Low,384,2035
Amazon,Vegetables,Brand B,West,4,Medium,199,2698
Amazon,Vegetables,Brand B,West,4,High,179,1832
Amazon,Vegetables,Brand B,West,5,Low,123,3098
Amazon,Vegetables,Brand B,West,5,Medium,214,1277
Amazon,Vegetables,Brand B,West,5,High,394,3600
Amazon,Vegetables,Brand C,North,1,Low,89,102
Amazon,Vegetables,Brand C,North,1,Medium,253,147
Amazon,Vegetables,Brand C,North,1,High,419,2235
Amazon,Vegetables,Brand C,North,2,Low,88,408
Amazon,Vegetables,Brand C,North,2,Medium,405,3388
Amazon,Vegetables,Brand C,North,2,High,474,4892
Amazon,Vegetables,Brand C,North,3,Low,468,2481
Amazon,Vegetables,Brand C,North,3,Medium,174,3590
Amazon,Vegetables,Brand C,North,3,High,225,1278
Amazon,Vegetables,Brand C,North,4,Low,126,3369
Amazon,Vegetables,Brand C,North,4,Medium,164,2542
Amazon,Vegetables,Brand C,North,4,High,263,1043
Amazon,Vegetables,Brand C,North,5,Low,116,3079
Amazon,Vegetables,Brand C,North,5,Medium,211,1331
Amazon,Vegetables,Brand C,North,5,High,205,2501
Amazon,Vegetables,Brand C,South,1,Low,409,724
Amazon,Vegetables,Brand C,South,1,Medium,149,1398
Amazon,Vegetables,Brand C,South,1,High,442,433
Amazon,Vegetables,Brand C,South,2,Low,208,790
Amazon,Vegetables,Brand C,South,2,Medium,463,3381
Amazon,Vegetables,Brand C,South,2,High,106,2029
Amazon,Vegetables,Brand C,South,3,Low,148,2952
Amazon,Vegetables,Brand C,South,3,Medium,329,634
Amazon,Vegetables,Brand C,South,3,High,386,800
Amazon,Vegetables,Brand C,South,4,Low,336,2801
Amazon,Vegetables,Brand C,South,4,Medium,263,1628
Amazon,Vegetables,Brand C,South,4,High,439,4900
Amazon,Vegetables,Brand C,South,5,Low,473,3991
Amazon,Vegetables,Brand C,South,5,Medium,210,2057
Amazon,Vegetables,Brand C,South,5,High,338,1083
Amazon,Vegetables,Brand C,East,1,Low,303,3426
Amazon,Vegetables,Brand C,East,1,Medium,71,3555
Amazon,Vegetables,Brand C,East,1,High,61,653
Amazon,Vegetables,Brand C,East,2,Low,334,666
Amazon,Vegetables,Brand C,East,2,Medium,400,4431
Amazon,Vegetables,Brand C,East,2,High,302,873
Amazon,Vegetables,Brand C,East,3,Low,108,2619
Amazon,Vegetables,Brand C,East,3,Medium,157,3632
Amazon,Vegetables,Brand C,East,3,High,282,3853
Amazon,Vegetables,Brand C,East,4,Low,89,4711
Amazon,Vegetables,Brand C,East,4,Medium,332,3993
Amazon,Vegetables,Brand C,East,4,High,464,955
Amazon,Vegetables,Brand C,East,5,Low,191,2072
Amazon,Vegetables,Brand C,East,5,Medium,253,3476
Amazon,Vegetables,Brand C,East,5,High,390,895
Amazon,Vegetables,Brand C,West,1,Low,431,4782
Amazon,Vegetables,Brand C,West,1,Medium,232,4831
Amazon,Vegetables,Brand C,West,1,High,134,2486
Amazon,Vegetables,Brand C,West,2,Low,442,749
Amazon,Vegetables,Brand C,West,2,Medium,129,2699
Amazon,Vegetables,Brand C,West,2,High,412,369
Amazon,Vegetables,Brand C,West,3,Low,213,401
Amazon,Vegetables,Brand C,West,3,Medium,181,1510
Amazon,Vegetables,Brand C,West,3,High,315,4886
Amazon,Vegetables,Brand C,West,4,Low,121,2036
Amazon,Vegetables,Brand C,West,4,Medium,286,2475
Amazon,Vegetables,Brand C,West,4,High,76,4065
Amazon,Vegetables,Brand C,West,5,Low,469,4921
Amazon,Vegetables,Brand C,West,5,Medium,216,1957
Amazon,Vegetables,Brand C,West,5,High,124,1485
Amazon,Vegetables,Brand D,North,1,Low,179,4530
Amazon,Vegetables,Brand D,North,1,Medium,495,1618
Amazon,Vegetables,Brand D,North,1,High,87,2568
Amazon,Vegetables,Brand D,North,2,Low,177,1455
Amazon,Vegetables,Brand D,North,2,Medium,299,3491
Amazon,Vegetables,Brand D,North,2,High,252,4333
Amazon,Vegetables,Brand D,North,3,Low,430,1350
Amazon,Vegetables,Brand D,North,3,Medium,357,2376
Amazon,Vegetables,Brand D,North,3,High,239,4254
